Weapon1,Weapon2,Material1,Material2,Hypothesis,Total Cells,Matching Cells,Type1,Type2
2802b7bac9,24f6dbda7e,Brass,Nickel,0,54,1,fc09,85b3
24f6dbda7e,2802b7bac9,Nickel,Brass,0,26,0,85b3,fc09
2802b7bac9,e67eb5a673,Brass,Nickel,0,54,1,fc09,85b3
e67eb5a673,2802b7bac9,Nickel,Brass,0,25,1,85b3,fc09
2802b7bac9,61668d1fb7,Brass,Brass,0,54,2,fc09,85b3
61668d1fb7,2802b7bac9,Brass,Brass,0,20,0,85b3,fc09
2802b7bac9,5f8cdc8a2c,Brass,Brass,0,54,1,fc09,85b3
5f8cdc8a2c,2802b7bac9,Brass,Brass,0,22,0,85b3,fc09
2802b7bac9,328b732c85,Brass,Brass,0,54,1,fc09,85b3
328b732c85,2802b7bac9,Brass,Brass,0,18,1,85b3,fc09
2802b7bac9,a98af1afc1,Brass,Nickel,0,54,1,fc09,85b3
a98af1afc1,2802b7bac9,Nickel,Brass,0,30,1,85b3,fc09
2802b7bac9,bbc3c2b96b,Brass,Nickel,0,54,1,fc09,85b3
bbc3c2b96b,2802b7bac9,Nickel,Brass,0,26,1,85b3,fc09
2802b7bac9,d6a27920cc,Brass,Nickel,0,54,1,fc09,85b3
d6a27920cc,2802b7bac9,Nickel,Brass,0,28,1,85b3,fc09
2802b7bac9,8c30b73ef2,Brass,Brass,0,54,1,fc09,85b3
8c30b73ef2,2802b7bac9,Brass,Brass,0,16,0,85b3,fc09
2802b7bac9,c28d051c91,Brass,Nickel,0,54,1,fc09,85b3
c28d051c91,2802b7bac9,Nickel,Brass,0,19,0,85b3,fc09
2802b7bac9,1a06517ab5,Brass,Brass,0,54,1,fc09,85b3
1a06517ab5,2802b7bac9,Brass,Brass,0,22,0,85b3,fc09
2802b7bac9,d632324bc2,Brass,Brass,0,54,1,fc09,85b3
d632324bc2,2802b7bac9,Brass,Brass,0,19,0,85b3,fc09
2802b7bac9,0ae9089aac,Brass,Nickel,0,54,1,fc09,85b3
0ae9089aac,2802b7bac9,Nickel,Brass,0,37,1,85b3,fc09
2802b7bac9,c8cf7b0a72,Brass,Nickel,0,54,1,fc09,85b3
c8cf7b0a72,2802b7bac9,Nickel,Brass,0,23,1,85b3,fc09
2802b7bac9,3cb96b1795,Brass,Brass,0,54,2,fc09,85b3
3cb96b1795,2802b7bac9,Brass,Brass,0,22,1,85b3,fc09
2802b7bac9,5124e63bf7,Brass,Nickel,0,54,1,fc09,85b3
5124e63bf7,2802b7bac9,Nickel,Brass,0,29,2,85b3,fc09
2802b7bac9,738f1f49ca,Brass,Nickel,0,54,2,fc09,85b3
738f1f49ca,2802b7bac9,Nickel,Brass,0,20,1,85b3,fc09
2802b7bac9,f7d102c093,Brass,Nickel,0,54,1,fc09,85b3
f7d102c093,2802b7bac9,Nickel,Brass,0,26,0,85b3,fc09
2802b7bac9,b183ad90fd,Brass,Brass,0,54,1,fc09,85b3
b183ad90fd,2802b7bac9,Brass,Brass,0,18,0,85b3,fc09
2802b7bac9,7b5563a5da,Brass,Brass,0,54,1,fc09,85b3
7b5563a5da,2802b7bac9,Brass,Brass,0,21,1,85b3,fc09
2802b7bac9,bf39a74355,Brass,Nickel,0,54,1,fc09,85b3
bf39a74355,2802b7bac9,Nickel,Brass,0,32,1,85b3,fc09
2802b7bac9,96682fe629,Brass,Nickel,0,54,2,fc09,85b3
96682fe629,2802b7bac9,Nickel,Brass,0,30,1,85b3,fc09
2802b7bac9,63e2a29286,Brass,Nickel,0,54,1,fc09,85b3
63e2a29286,2802b7bac9,Nickel,Brass,0,25,1,85b3,fc09
2802b7bac9,4604a209c8,Brass,Nickel,0,54,1,fc09,85b3
4604a209c8,2802b7bac9,Nickel,Brass,0,26,1,85b3,fc09
3760242a91,2dbcc740d7,Brass,Brass,0,84,1,fc09,fc09
2dbcc740d7,3760242a91,Brass,Brass,0,39,2,fc09,fc09
3760242a91,0de7ee9123,Brass,Brass,0,84,1,fc09,fc09
0de7ee9123,3760242a91,Brass,Brass,0,72,1,fc09,fc09
3760242a91,10aa414952,Brass,Brass,0,84,2,fc09,fc09
10aa414952,3760242a91,Brass,Brass,0,81,2,fc09,fc09
3760242a91,ae9b0acf0b,Brass,Nickel,0,84,1,fc09,125b
ae9b0acf0b,3760242a91,Nickel,Brass,0,16,1,125b,fc09
3760242a91,e947234b60,Brass,Nickel,0,84,1,fc09,125b
e947234b60,3760242a91,Nickel,Brass,0,26,0,125b,fc09
3760242a91,cc6c455419,Brass,Brass,0,84,1,fc09,125b
cc6c455419,3760242a91,Brass,Brass,0,14,0,125b,fc09
3760242a91,7204a1feeb,Brass,Brass,0,84,2,fc09,125b
7204a1feeb,3760242a91,Brass,Brass,0,20,1,125b,fc09
3760242a91,867e742682,Brass,Nickel,0,84,1,fc09,125b
867e742682,3760242a91,Nickel,Brass,0,26,1,125b,fc09
3760242a91,ff11e3e39e,Brass,Nickel,0,84,1,fc09,125b
ff11e3e39e,3760242a91,Nickel,Brass,0,26,0,125b,fc09
3760242a91,1be78463d7,Brass,Brass,0,84,2,fc09,125b
1be78463d7,3760242a91,Brass,Brass,0,20,0,125b,fc09
3760242a91,744a7e7690,Brass,Nickel,0,84,1,fc09,125b
744a7e7690,3760242a91,Nickel,Brass,0,21,1,125b,fc09
3760242a91,1ed3442cfa,Brass,Nickel,0,84,2,fc09,125b
1ed3442cfa,3760242a91,Nickel,Brass,0,18,0,125b,fc09
3760242a91,93f6afc25d,Brass,Nickel,0,84,2,fc09,125b
93f6afc25d,3760242a91,Nickel,Brass,0,28,1,125b,fc09
3760242a91,275310424a,Brass,Brass,0,84,1,fc09,125b
275310424a,3760242a91,Brass,Brass,0,21,1,125b,fc09
3760242a91,27c44d34a4,Brass,Brass,0,84,1,fc09,125b
27c44d34a4,3760242a91,Brass,Brass,0,20,2,125b,fc09
3760242a91,41f1030655,Brass,Nickel,0,84,1,fc09,125b
41f1030655,3760242a91,Nickel,Brass,0,24,1,125b,fc09
3760242a91,d00bf582d1,Brass,Brass,0,84,1,fc09,125b
d00bf582d1,3760242a91,Brass,Brass,0,16,0,125b,fc09
3760242a91,9f5cee2a11,Brass,Nickel,0,84,1,fc09,125b
9f5cee2a11,3760242a91,Nickel,Brass,0,25,2,125b,fc09
3760242a91,b4f6763191,Brass,Nickel,0,84,1,fc09,125b
b4f6763191,3760242a91,Nickel,Brass,0,21,0,125b,fc09
3760242a91,eb19c4c309,Brass,Nickel,0,84,2,fc09,125b
eb19c4c309,3760242a91,Nickel,Brass,0,23,1,125b,fc09
3760242a91,3c6819beb9,Brass,Brass,0,84,1,fc09,125b
3c6819beb9,3760242a91,Brass,Brass,0,16,0,125b,fc09
3760242a91,88c293654f,Brass,Nickel,0,84,1,fc09,125b
88c293654f,3760242a91,Nickel,Brass,0,28,0,125b,fc09
3760242a91,d5070cee0f,Brass,Nickel,0,84,1,fc09,125b
d5070cee0f,3760242a91,Nickel,Brass,0,26,1,125b,fc09
3760242a91,27c03bf211,Brass,Nickel,0,84,1,fc09,125b
27c03bf211,3760242a91,Nickel,Brass,0,26,1,125b,fc09
3760242a91,a80b46b6d1,Brass,Brass,0,84,2,fc09,125b
a80b46b6d1,3760242a91,Brass,Brass,0,23,0,125b,fc09
3760242a91,8197f401c9,Brass,Nickel,0,84,2,fc09,125b
8197f401c9,3760242a91,Nickel,Brass,0,23,2,125b,fc09
3760242a91,bf77a5ca9b,Brass,Brass,0,84,1,fc09,125b
bf77a5ca9b,3760242a91,Brass,Brass,0,23,1,125b,fc09
3760242a91,a3b1085bea,Brass,Brass,0,84,2,fc09,125b
a3b1085bea,3760242a91,Brass,Brass,0,18,0,125b,fc09
3760242a91,803e2e304c,Brass,Nickel,0,84,1,fc09,125b
803e2e304c,3760242a91,Nickel,Brass,0,26,1,125b,fc09
3760242a91,5187134316,Brass,Brass,0,84,1,fc09,125b
5187134316,3760242a91,Brass,Brass,0,26,1,125b,fc09
3760242a91,81a541161d,Brass,Brass,0,84,1,fc09,125b
81a541161d,3760242a91,Brass,Brass,0,23,0,125b,fc09
3760242a91,6e46d2b898,Brass,Brass,0,84,1,fc09,125b
6e46d2b898,3760242a91,Brass,Brass,0,11,0,125b,fc09
3760242a91,db4804f266,Brass,Nickel,0,84,1,fc09,125b
db4804f266,3760242a91,Nickel,Brass,0,23,0,125b,fc09
3760242a91,a54ce43a84,Brass,Nickel,0,84,1,fc09,125b
a54ce43a84,3760242a91,Nickel,Brass,0,23,0,125b,fc09
3760242a91,0db08b7f9e,Brass,Nickel,0,84,1,fc09,125b
0db08b7f9e,3760242a91,Nickel,Brass,0,20,1,125b,fc09
3760242a91,9c6504e345,Brass,Brass,0,84,2,fc09,125b
9c6504e345,3760242a91,Brass,Brass,0,24,1,125b,fc09
3760242a91,3443ea5ba5,Brass,Brass,0,84,1,fc09,125b
3443ea5ba5,3760242a91,Brass,Brass,0,30,0,125b,fc09
3760242a91,1f2544214d,Brass,Nickel,0,84,1,fc09,125b
1f2544214d,3760242a91,Nickel,Brass,0,26,1,125b,fc09
3760242a91,0e45ff7118,Brass,Brass,0,84,2,fc09,125b
0e45ff7118,3760242a91,Brass,Brass,0,16,0,125b,fc09
3760242a91,c2081b71be,Brass,Nickel,0,84,2,fc09,125b
c2081b71be,3760242a91,Nickel,Brass,0,21,0,125b,fc09
3760242a91,4e0193ff9e,Brass,Nickel,0,84,1,fc09,125b
4e0193ff9e,3760242a91,Nickel,Brass,0,27,1,125b,fc09
3760242a91,2d95605114,Brass,Brass,0,84,1,fc09,fcc2
2d95605114,3760242a91,Brass,Brass,0,43,1,fcc2,fc09
3760242a91,84106ae247,Brass,Nickel,0,84,1,fc09,fcc2
84106ae247,3760242a91,Nickel,Brass,0,48,2,fcc2,fc09
3760242a91,eb358a4d60,Brass,Brass,0,84,1,fc09,fcc2
eb358a4d60,3760242a91,Brass,Brass,0,28,1,fcc2,fc09
3760242a91,dc441ada9f,Brass,Nickel,0,84,1,fc09,fcc2
dc441ada9f,3760242a91,Nickel,Brass,0,50,1,fcc2,fc09
3760242a91,5d25cd3446,Brass,Nickel,0,84,1,fc09,fcc2
5d25cd3446,3760242a91,Nickel,Brass,0,34,1,fcc2,fc09
3760242a91,5b23b59131,Brass,Brass,0,84,2,fc09,fcc2
5b23b59131,3760242a91,Brass,Brass,0,44,2,fcc2,fc09
3760242a91,a672c8a1fa,Brass,Brass,0,84,1,fc09,fcc2
a672c8a1fa,3760242a91,Brass,Brass,0,34,1,fcc2,fc09
3760242a91,247918f662,Brass,Nickel,0,84,2,fc09,fcc2
247918f662,3760242a91,Nickel,Brass,0,44,1,fcc2,fc09
3760242a91,55353f0163,Brass,Nickel,0,84,2,fc09,fcc2
55353f0163,3760242a91,Nickel,Brass,0,56,1,fcc2,fc09
3760242a91,02947d29e4,Brass,Nickel,0,84,1,fc09,2031
02947d29e4,3760242a91,Nickel,Brass,0,31,0,2031,fc09
3760242a91,e86c75e79f,Brass,Nickel,0,84,1,fc09,2031
e86c75e79f,3760242a91,Nickel,Brass,0,30,1,2031,fc09
3760242a91,b3ac369bf4,Brass,Nickel,0,84,1,fc09,2031
b3ac369bf4,3760242a91,Nickel,Brass,0,31,1,2031,fc09
3760242a91,486a559005,Brass,Brass,0,84,1,fc09,2031
486a559005,3760242a91,Brass,Brass,0,27,1,2031,fc09
3760242a91,c720426380,Brass,Nickel,0,84,1,fc09,2031
c720426380,3760242a91,Nickel,Brass,0,33,1,2031,fc09
3760242a91,e94f036fc5,Brass,Nickel,0,84,1,fc09,2031
e94f036fc5,3760242a91,Nickel,Brass,0,30,1,2031,fc09
3760242a91,76bc55555d,Brass,Nickel,0,84,1,fc09,2031
76bc55555d,3760242a91,Nickel,Brass,0,37,1,2031,fc09
3760242a91,fc45467ffe,Brass,Nickel,0,84,1,fc09,2031
fc45467ffe,3760242a91,Nickel,Brass,0,30,0,2031,fc09
3760242a91,75bfb64db5,Brass,Nickel,0,84,2,fc09,2031
75bfb64db5,3760242a91,Nickel,Brass,0,37,2,2031,fc09
3760242a91,376243150e,Brass,Nickel,0,84,1,fc09,2031
376243150e,3760242a91,Nickel,Brass,0,32,1,2031,fc09
3760242a91,38ef822a2c,Brass,Nickel,0,84,2,fc09,2031
38ef822a2c,3760242a91,Nickel,Brass,0,20,0,2031,fc09
3760242a91,c19c27cb07,Brass,Nickel,0,84,1,fc09,2031
c19c27cb07,3760242a91,Nickel,Brass,0,23,1,2031,fc09
3760242a91,ebeb95ffcb,Brass,Nickel,0,84,1,fc09,2031
ebeb95ffcb,3760242a91,Nickel,Brass,0,26,1,2031,fc09
3760242a91,054ff5af96,Brass,Nickel,0,84,2,fc09,2031
054ff5af96,3760242a91,Nickel,Brass,0,30,1,2031,fc09
3760242a91,47e4c51fd8,Brass,Nickel,0,84,1,fc09,2031
47e4c51fd8,3760242a91,Nickel,Brass,0,31,1,2031,fc09
3760242a91,f15352c9a3,Brass,Nickel,0,84,1,fc09,2031
f15352c9a3,3760242a91,Nickel,Brass,0,24,1,2031,fc09
3760242a91,9086d2ca3d,Brass,Nickel,0,84,1,fc09,2031
9086d2ca3d,3760242a91,Nickel,Brass,0,28,0,2031,fc09
3760242a91,d0c419dc2a,Brass,Nickel,0,84,1,fc09,2031
d0c419dc2a,3760242a91,Nickel,Brass,0,28,1,2031,fc09
3760242a91,5bd399d4e4,Brass,Nickel,0,84,1,fc09,2031
5bd399d4e4,3760242a91,Nickel,Brass,0,30,1,2031,fc09
3760242a91,e71cf87e3f,Brass,Nickel,0,84,2,fc09,2031
e71cf87e3f,3760242a91,Nickel,Brass,0,27,1,2031,fc09
3760242a91,405e6fb3cc,Brass,Nickel,0,84,1,fc09,2031
405e6fb3cc,3760242a91,Nickel,Brass,0,24,1,2031,fc09
3760242a91,9832ccda19,Brass,Nickel,0,84,1,fc09,2031
9832ccda19,3760242a91,Nickel,Brass,0,32,1,2031,fc09
3760242a91,fd7f2ac2e6,Brass,Nickel,0,84,1,fc09,2031
fd7f2ac2e6,3760242a91,Nickel,Brass,0,28,1,2031,fc09
3760242a91,7eb73b69a2,Brass,Nickel,0,84,1,fc09,2031
7eb73b69a2,3760242a91,Nickel,Brass,0,16,1,2031,fc09
3760242a91,452fe434c6,Brass,Brass,0,84,2,fc09,2031
452fe434c6,3760242a91,Brass,Brass,0,30,1,2031,fc09
3760242a91,afed40ee94,Brass,Nickel,0,84,1,fc09,2031
afed40ee94,3760242a91,Nickel,Brass,0,30,1,2031,fc09
3760242a91,092733cb5a,Brass,Nickel,0,84,1,fc09,2031
092733cb5a,3760242a91,Nickel,Brass,0,30,0,2031,fc09
3760242a91,1a032b03d2,Brass,Nickel,0,84,1,fc09,2031
1a032b03d2,3760242a91,Nickel,Brass,0,25,1,2031,fc09
3760242a91,80bcb3c703,Brass,Nickel,0,84,2,fc09,2031
80bcb3c703,3760242a91,Nickel,Brass,0,30,1,2031,fc09
3760242a91,20687884b3,Brass,Nickel,0,84,1,fc09,2031
20687884b3,3760242a91,Nickel,Brass,0,30,1,2031,fc09
3760242a91,934c7e7ee4,Brass,Nickel,0,84,2,fc09,2031
934c7e7ee4,3760242a91,Nickel,Brass,0,27,1,2031,fc09
3760242a91,0dd2c0579c,Brass,Nickel,0,84,1,fc09,2031
0dd2c0579c,3760242a91,Nickel,Brass,0,24,1,2031,fc09
3760242a91,dc7048e78d,Brass,Brass,0,84,1,fc09,2031
dc7048e78d,3760242a91,Brass,Brass,0,29,1,2031,fc09
3760242a91,85f0782ccf,Brass,Nickel,0,84,2,fc09,2031
85f0782ccf,3760242a91,Nickel,Brass,0,31,0,2031,fc09
3760242a91,cf64a06a77,Brass,Nickel,0,84,2,fc09,2031
cf64a06a77,3760242a91,Nickel,Brass,0,31,1,2031,fc09
3760242a91,55fd02a3a3,Brass,Nickel,0,84,2,fc09,2031
55fd02a3a3,3760242a91,Nickel,Brass,0,30,1,2031,fc09
3760242a91,013b07f331,Brass,Nickel,0,84,1,fc09,2031
013b07f331,3760242a91,Nickel,Brass,0,30,0,2031,fc09
3760242a91,a987dc8828,Brass,Nickel,0,84,2,fc09,2031
a987dc8828,3760242a91,Nickel,Brass,0,22,1,2031,fc09
3760242a91,39199f2515,Brass,Nickel,0,84,1,fc09,85b3
39199f2515,3760242a91,Nickel,Brass,0,24,1,85b3,fc09
3760242a91,ea52448b24,Brass,Brass,0,84,2,fc09,85b3
ea52448b24,3760242a91,Brass,Brass,0,20,1,85b3,fc09
3760242a91,e276fdcf6d,Brass,Brass,0,84,2,fc09,85b3
e276fdcf6d,3760242a91,Brass,Brass,0,16,1,85b3,fc09
3760242a91,674b436f3a,Brass,Nickel,0,84,2,fc09,85b3
674b436f3a,3760242a91,Nickel,Brass,0,21,1,85b3,fc09
3760242a91,1a77ba21c8,Brass,Brass,0,84,1,fc09,85b3
1a77ba21c8,3760242a91,Brass,Brass,0,19,0,85b3,fc09
3760242a91,f32a57a32f,Brass,Nickel,0,84,1,fc09,85b3
f32a57a32f,3760242a91,Nickel,Brass,0,15,0,85b3,fc09
3760242a91,1dcecfe7ef,Brass,Nickel,0,84,1,fc09,85b3
1dcecfe7ef,3760242a91,Nickel,Brass,0,18,0,85b3,fc09
3760242a91,e1d10c4c9a,Brass,Brass,0,84,1,fc09,85b3
e1d10c4c9a,3760242a91,Brass,Brass,0,21,1,85b3,fc09
3760242a91,5d578deaca,Brass,Nickel,0,84,1,fc09,85b3
5d578deaca,3760242a91,Nickel,Brass,0,23,1,85b3,fc09
3760242a91,bd9ba9bfd9,Brass,Nickel,0,84,1,fc09,85b3
bd9ba9bfd9,3760242a91,Nickel,Brass,0,30,1,85b3,fc09
3760242a91,969de41074,Brass,Nickel,0,84,1,fc09,85b3
969de41074,3760242a91,Nickel,Brass,0,18,0,85b3,fc09
3760242a91,f8a165aa6d,Brass,Nickel,0,84,2,fc09,85b3
f8a165aa6d,3760242a91,Nickel,Brass,0,25,0,85b3,fc09
3760242a91,58690e69c3,Brass,Brass,0,84,1,fc09,85b3
58690e69c3,3760242a91,Brass,Brass,0,22,0,85b3,fc09
3760242a91,419d3b7b8b,Brass,Brass,0,84,2,fc09,85b3
419d3b7b8b,3760242a91,Brass,Brass,0,18,1,85b3,fc09
3760242a91,24f6dbda7e,Brass,Nickel,0,84,2,fc09,85b3
24f6dbda7e,3760242a91,Nickel,Brass,0,26,1,85b3,fc09
3760242a91,e67eb5a673,Brass,Nickel,0,84,1,fc09,85b3
e67eb5a673,3760242a91,Nickel,Brass,0,25,1,85b3,fc09
3760242a91,61668d1fb7,Brass,Brass,0,84,2,fc09,85b3
61668d1fb7,3760242a91,Brass,Brass,0,20,0,85b3,fc09
3760242a91,5f8cdc8a2c,Brass,Brass,0,84,1,fc09,85b3
5f8cdc8a2c,3760242a91,Brass,Brass,0,22,1,85b3,fc09
3760242a91,328b732c85,Brass,Brass,0,84,1,fc09,85b3
328b732c85,3760242a91,Brass,Brass,0,18,0,85b3,fc09
3760242a91,a98af1afc1,Brass,Nickel,0,84,2,fc09,85b3
a98af1afc1,3760242a91,Nickel,Brass,0,30,1,85b3,fc09
3760242a91,bbc3c2b96b,Brass,Nickel,0,84,1,fc09,85b3
bbc3c2b96b,3760242a91,Nickel,Brass,0,26,0,85b3,fc09
3760242a91,d6a27920cc,Brass,Nickel,0,84,1,fc09,85b3
d6a27920cc,3760242a91,Nickel,Brass,0,28,1,85b3,fc09
3760242a91,8c30b73ef2,Brass,Brass,0,84,2,fc09,85b3
8c30b73ef2,3760242a91,Brass,Brass,0,16,0,85b3,fc09
3760242a91,c28d051c91,Brass,Nickel,0,84,1,fc09,85b3
c28d051c91,3760242a91,Nickel,Brass,0,19,0,85b3,fc09
3760242a91,1a06517ab5,Brass,Brass,0,84,2,fc09,85b3
1a06517ab5,3760242a91,Brass,Brass,0,22,1,85b3,fc09
3760242a91,d632324bc2,Brass,Brass,0,84,1,fc09,85b3
d632324bc2,3760242a91,Brass,Brass,0,19,1,85b3,fc09
3760242a91,0ae9089aac,Brass,Nickel,0,84,1,fc09,85b3
0ae9089aac,3760242a91,Nickel,Brass,0,37,0,85b3,fc09
3760242a91,c8cf7b0a72,Brass,Nickel,0,84,1,fc09,85b3
c8cf7b0a72,3760242a91,Nickel,Brass,0,23,0,85b3,fc09
3760242a91,3cb96b1795,Brass,Brass,0,84,2,fc09,85b3
3cb96b1795,3760242a91,Brass,Brass,0,22,1,85b3,fc09
3760242a91,5124e63bf7,Brass,Nickel,0,84,1,fc09,85b3
5124e63bf7,3760242a91,Nickel,Brass,0,29,1,85b3,fc09
3760242a91,738f1f49ca,Brass,Nickel,0,84,1,fc09,85b3
738f1f49ca,3760242a91,Nickel,Brass,0,20,0,85b3,fc09
3760242a91,f7d102c093,Brass,Nickel,0,84,2,fc09,85b3
f7d102c093,3760242a91,Nickel,Brass,0,26,1,85b3,fc09
3760242a91,b183ad90fd,Brass,Brass,0,84,2,fc09,85b3
b183ad90fd,3760242a91,Brass,Brass,0,18,0,85b3,fc09
3760242a91,7b5563a5da,Brass,Brass,0,84,1,fc09,85b3
7b5563a5da,3760242a91,Brass,Brass,0,21,1,85b3,fc09
3760242a91,bf39a74355,Brass,Nickel,0,84,1,fc09,85b3
bf39a74355,3760242a91,Nickel,Brass,0,32,1,85b3,fc09
3760242a91,96682fe629,Brass,Nickel,0,84,1,fc09,85b3
96682fe629,3760242a91,Nickel,Brass,0,30,1,85b3,fc09
3760242a91,63e2a29286,Brass,Nickel,0,84,1,fc09,85b3
63e2a29286,3760242a91,Nickel,Brass,0,25,1,85b3,fc09
3760242a91,4604a209c8,Brass,Nickel,0,84,2,fc09,85b3
4604a209c8,3760242a91,Nickel,Brass,0,26,0,85b3,fc09
2dbcc740d7,0de7ee9123,Brass,Brass,0,39,1,fc09,fc09
0de7ee9123,2dbcc740d7,Brass,Brass,0,72,2,fc09,fc09
2dbcc740d7,10aa414952,Brass,Brass,0,39,1,fc09,fc09
10aa414952,2dbcc740d7,Brass,Brass,0,81,1,fc09,fc09
2dbcc740d7,ae9b0acf0b,Brass,Nickel,0,39,1,fc09,125b
ae9b0acf0b,2dbcc740d7,Nickel,Brass,0,16,0,125b,fc09
2dbcc740d7,e947234b60,Brass,Nickel,0,39,1,fc09,125b
e947234b60,2dbcc740d7,Nickel,Brass,0,26,1,125b,fc09
2dbcc740d7,cc6c455419,Brass,Brass,0,39,1,fc09,125b
cc6c455419,2dbcc740d7,Brass,Brass,0,14,1,125b,fc09
2dbcc740d7,7204a1feeb,Brass,Brass,0,39,1,fc09,125b
7204a1feeb,2dbcc740d7,Brass,Brass,0,20,0,125b,fc09
2dbcc740d7,867e742682,Brass,Nickel,0,39,2,fc09,125b
867e742682,2dbcc740d7,Nickel,Brass,0,26,1,125b,fc09
2dbcc740d7,ff11e3e39e,Brass,Nickel,0,39,1,fc09,125b
ff11e3e39e,2dbcc740d7,Nickel,Brass,0,26,0,125b,fc09
2dbcc740d7,1be78463d7,Brass,Brass,0,39,1,fc09,125b
1be78463d7,2dbcc740d7,Brass,Brass,0,20,0,125b,fc09
2dbcc740d7,744a7e7690,Brass,Nickel,0,39,1,fc09,125b
744a7e7690,2dbcc740d7,Nickel,Brass,0,21,2,125b,fc09
2dbcc740d7,1ed3442cfa,Brass,Nickel,0,39,1,fc09,125b
1ed3442cfa,2dbcc740d7,Nickel,Brass,0,18,1,125b,fc09
2dbcc740d7,93f6afc25d,Brass,Nickel,0,39,1,fc09,125b
93f6afc25d,2dbcc740d7,Nickel,Brass,0,28,1,125b,fc09
2dbcc740d7,275310424a,Brass,Brass,0,39,1,fc09,125b
275310424a,2dbcc740d7,Brass,Brass,0,21,1,125b,fc09
2dbcc740d7,27c44d34a4,Brass,Brass,0,39,1,fc09,125b
27c44d34a4,2dbcc740d7,Brass,Brass,0,20,1,125b,fc09
2dbcc740d7,41f1030655,Brass,Nickel,0,39,1,fc09,125b
41f1030655,2dbcc740d7,Nickel,Brass,0,24,1,125b,fc09
2dbcc740d7,d00bf582d1,Brass,Brass,0,39,1,fc09,125b
d00bf582d1,2dbcc740d7,Brass,Brass,0,16,0,125b,fc09
2dbcc740d7,9f5cee2a11,Brass,Nickel,0,39,1,fc09,125b
9f5cee2a11,2dbcc740d7,Nickel,Brass,0,25,1,125b,fc09
2dbcc740d7,b4f6763191,Brass,Nickel,0,39,1,fc09,125b
b4f6763191,2dbcc740d7,Nickel,Brass,0,21,1,125b,fc09
2dbcc740d7,eb19c4c309,Brass,Nickel,0,39,1,fc09,125b
eb19c4c309,2dbcc740d7,Nickel,Brass,0,23,1,125b,fc09
2dbcc740d7,3c6819beb9,Brass,Brass,0,39,1,fc09,125b
3c6819beb9,2dbcc740d7,Brass,Brass,0,16,0,125b,fc09
2dbcc740d7,88c293654f,Brass,Nickel,0,39,1,fc09,125b
88c293654f,2dbcc740d7,Nickel,Brass,0,28,1,125b,fc09
2dbcc740d7,d5070cee0f,Brass,Nickel,0,39,1,fc09,125b
d5070cee0f,2dbcc740d7,Nickel,Brass,0,26,1,125b,fc09
2dbcc740d7,27c03bf211,Brass,Nickel,0,39,1,fc09,125b
27c03bf211,2dbcc740d7,Nickel,Brass,0,26,2,125b,fc09
2dbcc740d7,a80b46b6d1,Brass,Brass,0,39,1,fc09,125b
a80b46b6d1,2dbcc740d7,Brass,Brass,0,23,1,125b,fc09
2dbcc740d7,8197f401c9,Brass,Nickel,0,39,1,fc09,125b
8197f401c9,2dbcc740d7,Nickel,Brass,0,23,1,125b,fc09
2dbcc740d7,bf77a5ca9b,Brass,Brass,0,39,1,fc09,125b
bf77a5ca9b,2dbcc740d7,Brass,Brass,0,23,1,125b,fc09
2dbcc740d7,a3b1085bea,Brass,Brass,0,39,1,fc09,125b
a3b1085bea,2dbcc740d7,Brass,Brass,0,18,1,125b,fc09
2dbcc740d7,803e2e304c,Brass,Nickel,0,39,1,fc09,125b
803e2e304c,2dbcc740d7,Nickel,Brass,0,26,1,125b,fc09
2dbcc740d7,5187134316,Brass,Brass,0,39,1,fc09,125b
5187134316,2dbcc740d7,Brass,Brass,0,26,1,125b,fc09
2dbcc740d7,81a541161d,Brass,Brass,0,39,1,fc09,125b
81a541161d,2dbcc740d7,Brass,Brass,0,23,1,125b,fc09
2dbcc740d7,6e46d2b898,Brass,Brass,0,39,1,fc09,125b
6e46d2b898,2dbcc740d7,Brass,Brass,0,11,0,125b,fc09
2dbcc740d7,db4804f266,Brass,Nickel,0,39,2,fc09,125b
db4804f266,2dbcc740d7,Nickel,Brass,0,23,1,125b,fc09
2dbcc740d7,a54ce43a84,Brass,Nickel,0,39,2,fc09,125b
a54ce43a84,2dbcc740d7,Nickel,Brass,0,23,1,125b,fc09
2dbcc740d7,0db08b7f9e,Brass,Nickel,0,39,1,fc09,125b
0db08b7f9e,2dbcc740d7,Nickel,Brass,0,20,1,125b,fc09
2dbcc740d7,9c6504e345,Brass,Brass,0,39,1,fc09,125b
9c6504e345,2dbcc740d7,Brass,Brass,0,24,1,125b,fc09
2dbcc740d7,3443ea5ba5,Brass,Brass,0,39,1,fc09,125b
3443ea5ba5,2dbcc740d7,Brass,Brass,0,30,1,125b,fc09
2dbcc740d7,1f2544214d,Brass,Nickel,0,39,1,fc09,125b
1f2544214d,2dbcc740d7,Nickel,Brass,0,26,1,125b,fc09
2dbcc740d7,0e45ff7118,Brass,Brass,0,39,1,fc09,125b
0e45ff7118,2dbcc740d7,Brass,Brass,0,16,1,125b,fc09
2dbcc740d7,c2081b71be,Brass,Nickel,0,39,1,fc09,125b
c2081b71be,2dbcc740d7,Nickel,Brass,0,21,1,125b,fc09
2dbcc740d7,4e0193ff9e,Brass,Nickel,0,39,1,fc09,125b
4e0193ff9e,2dbcc740d7,Nickel,Brass,0,27,0,125b,fc09
