Weapon1,Weapon2,Material1,Material2,Hypothesis,Score,Type1,Type2
6e46d2b898,5e80774246,Nickel,Nickel,0,0.6140107190126293,125b,125b
5e80774246,8edaa51105,Nickel,Nickel,0,0.5108452610943044,125b,125b
8edaa51105,5e80774246,Nickel,Nickel,0,0.5123827605392273,125b,125b
5e80774246,1be78463d7,Nickel,Nickel,0,0.512860548826546,125b,125b
1be78463d7,5e80774246,Nickel,Nickel,0,0.5128579632564877,125b,125b
5e80774246,8197f401c9,Nickel,Nickel,0,0.48515112642722447,125b,125b
8197f401c9,5e80774246,Nickel,Nickel,0,0.48552262825439274,125b,125b
5e80774246,803e2e304c,Nickel,Nickel,0,0.5124754134546273,125b,125b
803e2e304c,5e80774246,Nickel,Nickel,0,0.5123937050568793,125b,125b
5e80774246,07ffa2d44f,Nickel,Nickel,0,0.67659718045615,125b,125b
07ffa2d44f,5e80774246,Nickel,Nickel,0,0.6707401312143728,125b,125b
5e80774246,114a81160d,Nickel,Nickel,0,0.563788653256521,125b,125b
114a81160d,5e80774246,Nickel,Nickel,0,0.564701580154674,125b,125b
5e80774246,7db9fa3fdc,Nickel,Nickel,0,0.6956136062165579,125b,125b
7db9fa3fdc,5e80774246,Nickel,Nickel,0,0.6236282361587825,125b,125b
5e80774246,bd89ab2453,Nickel,Nickel,0,0.7212219998715931,125b,125b
bd89ab2453,5e80774246,Nickel,Nickel,0,0.7208247848280238,125b,125b
5e80774246,1f2544214d,Nickel,Nickel,0,0.4021407032438339,125b,125b
1f2544214d,5e80774246,Nickel,Nickel,0,0.4019062444774399,125b,125b
5e80774246,c2081b71be,Nickel,Nickel,0,0.5163380220303464,125b,125b
c2081b71be,5e80774246,Nickel,Nickel,0,0.515886898431605,125b,125b
5e80774246,a404412c4e,Nickel,Nickel,0,0.7055384946706453,125b,125b
a404412c4e,5e80774246,Nickel,Nickel,0,0.705468843901885,125b,125b
5e80774246,ff11e3e39e,Nickel,Nickel,0,0.5305590485649959,125b,125b
ff11e3e39e,5e80774246,Nickel,Nickel,0,0.5306323397260571,125b,125b
5e80774246,88c293654f,Nickel,Nickel,0,0.5939322305036102,125b,125b
88c293654f,5e80774246,Nickel,Nickel,0,0.594282318724534,125b,125b
5e80774246,ae9b0acf0b,Nickel,Nickel,0,0.5678039585769687,125b,125b
ae9b0acf0b,5e80774246,Nickel,Nickel,0,0.5680518791094222,125b,125b
5e80774246,a3b1085bea,Nickel,Nickel,0,0.6356527606492803,125b,125b
a3b1085bea,5e80774246,Nickel,Nickel,0,0.636123630523616,125b,125b
5e80774246,f366f00cde,Nickel,Nickel,0,0.5200631021401522,125b,125b
f366f00cde,5e80774246,Nickel,Nickel,0,0.5203865720131144,125b,125b
5e80774246,81bb3cb084,Nickel,Nickel,0,0.44031254798241043,125b,125b
81bb3cb084,5e80774246,Nickel,Nickel,0,0.44031886465934567,125b,125b
5e80774246,326bd7053d,Nickel,Nickel,0,0.5298596503499655,125b,125b
326bd7053d,5e80774246,Nickel,Nickel,0,0.5286922580368332,125b,125b
5e80774246,867e742682,Nickel,Nickel,0,0.5996391038397466,125b,125b
867e742682,5e80774246,Nickel,Nickel,0,0.5774810516007362,125b,125b
5e80774246,9c6504e345,Nickel,Nickel,0,0.6299950922274726,125b,125b
9c6504e345,5e80774246,Nickel,Nickel,0,0.630030049361591,125b,125b
5e80774246,27c03bf211,Nickel,Nickel,0,0.4724603744821982,125b,125b
27c03bf211,5e80774246,Nickel,Nickel,0,0.47246705236330616,125b,125b
5e80774246,ef85c2ef6b,Nickel,Nickel,0,0.5021276123385094,125b,125b
ef85c2ef6b,5e80774246,Nickel,Nickel,0,0.5011274330137535,125b,125b
5e80774246,9b00c4c264,Nickel,Nickel,0,0.4272432545758098,125b,125b
9b00c4c264,5e80774246,Nickel,Nickel,0,0.427332586496353,125b,125b
5e80774246,93f6afc25d,Nickel,Nickel,0,0.6532890717327521,125b,125b
93f6afc25d,5e80774246,Nickel,Nickel,0,0.653289071732752,125b,125b
5e80774246,a54ce43a84,Nickel,Nickel,0,0.6197646271075963,125b,125b
a54ce43a84,5e80774246,Nickel,Nickel,0,0.6192379355307538,125b,125b
5e80774246,218ae10a65,Nickel,Nickel,0,0.47113686246884073,125b,125b
218ae10a65,5e80774246,Nickel,Nickel,0,0.4712950047414778,125b,125b
5e80774246,9645e12969,Nickel,Nickel,0,0.4084510317558425,125b,125b
9645e12969,5e80774246,Nickel,Nickel,0,0.4095297515712293,125b,125b
5e80774246,0db08b7f9e,Nickel,Nickel,0,0.5898607633603768,125b,125b
0db08b7f9e,5e80774246,Nickel,Nickel,0,0.5905394841691216,125b,125b
5e80774246,fc6e345a87,Nickel,Nickel,0,0.4631685654730612,125b,125b
fc6e345a87,5e80774246,Nickel,Nickel,0,0.4631527262706096,125b,125b
5e80774246,5187134316,Nickel,Nickel,0,0.5548660006842971,125b,125b
5187134316,5e80774246,Nickel,Nickel,0,0.5699096643710784,125b,125b
5e80774246,9fbbe4fcae,Nickel,Nickel,0,0.4570670178451106,125b,125b
9fbbe4fcae,5e80774246,Nickel,Nickel,0,0.5626047460345527,125b,125b
5e80774246,744a7e7690,Nickel,Nickel,0,0.5339842240123276,125b,125b
744a7e7690,5e80774246,Nickel,Nickel,0,0.5343064014894038,125b,125b
5e80774246,9f5cee2a11,Nickel,Nickel,0,0.5315477958858772,125b,125b
9f5cee2a11,5e80774246,Nickel,Nickel,0,0.5315652646650392,125b,125b
5e80774246,3443ea5ba5,Nickel,Nickel,0,0.4825180019533691,125b,125b
3443ea5ba5,5e80774246,Nickel,Nickel,0,0.4698454720563828,125b,125b
5e80774246,fa6595462f,Nickel,Nickel,0,0.5734461607303194,125b,125b
fa6595462f,5e80774246,Nickel,Nickel,0,0.5732658654491621,125b,125b
5e80774246,d469fc3f70,Nickel,Nickel,0,0.5083150612917651,125b,125b
d469fc3f70,5e80774246,Nickel,Nickel,0,0.507574310575833,125b,125b
5e80774246,0e45ff7118,Nickel,Nickel,0,0.577022619172526,125b,125b
0e45ff7118,5e80774246,Nickel,Nickel,0,0.5773119124283765,125b,125b
5e80774246,a80b46b6d1,Nickel,Nickel,0,0.49439871132769864,125b,125b
a80b46b6d1,5e80774246,Nickel,Nickel,0,0.4949494167024852,125b,125b
5e80774246,1ed3442cfa,Nickel,Nickel,0,0.47260563691931884,125b,125b
1ed3442cfa,5e80774246,Nickel,Nickel,0,0.47252091433344023,125b,125b
5e80774246,db4804f266,Nickel,Nickel,0,0.5421658744544708,125b,125b
db4804f266,5e80774246,Nickel,Nickel,0,0.5429010247713909,125b,125b
5e80774246,bf77a5ca9b,Nickel,Nickel,0,0.43031934873587957,125b,125b
bf77a5ca9b,5e80774246,Nickel,Nickel,0,0.43006343702269567,125b,125b
5e80774246,13189e401d,Nickel,Nickel,0,0.5285151889191481,125b,125b
13189e401d,5e80774246,Nickel,Nickel,0,0.528507479406487,125b,125b
5e80774246,d5070cee0f,Nickel,Nickel,0,0.6207623422293809,125b,125b
d5070cee0f,5e80774246,Nickel,Nickel,0,0.6211666055022274,125b,125b
5e80774246,27c44d34a4,Nickel,Nickel,0,0.48964019047653135,125b,125b
27c44d34a4,5e80774246,Nickel,Nickel,0,0.48943624974331335,125b,125b
5e80774246,4e0193ff9e,Nickel,Nickel,0,0.4041296358504639,125b,125b
4e0193ff9e,5e80774246,Nickel,Nickel,0,0.40422924141958133,125b,125b
5e80774246,3c6819beb9,Nickel,Nickel,0,0.608802554498554,125b,125b
3c6819beb9,5e80774246,Nickel,Nickel,0,0.608485701609155,125b,125b
5e80774246,3a2a75a851,Nickel,Nickel,0,0.4600090734414128,125b,125b
3a2a75a851,5e80774246,Nickel,Nickel,0,0.4599417412057806,125b,125b
5e80774246,0d991a198f,Nickel,Nickel,0,0.47203593327713494,125b,125b
0d991a198f,5e80774246,Nickel,Nickel,0,0.47158952799433507,125b,125b
275310424a,b4f6763191,Nickel,Nickel,0,0.6810401446532515,125b,125b
b4f6763191,275310424a,Nickel,Nickel,0,0.6814123059450226,125b,125b
275310424a,797ececd4d,Nickel,Nickel,0,0.6468175107128972,125b,125b
797ececd4d,275310424a,Nickel,Nickel,0,0.6470853388361247,125b,125b
275310424a,37d21f987c,Nickel,Nickel,0,0.5808068696421006,125b,125b
37d21f987c,275310424a,Nickel,Nickel,0,0.5807181500249434,125b,125b
275310424a,db9f861795,Nickel,Nickel,0,0.5897426193679955,125b,125b
db9f861795,275310424a,Nickel,Nickel,0,0.5901558491796178,125b,125b
275310424a,74711b8750,Nickel,Nickel,0,0.5221891314418232,125b,125b
74711b8750,275310424a,Nickel,Nickel,0,0.5425836877998277,125b,125b
275310424a,e139e26428,Nickel,Nickel,0,0.6839029474054004,125b,125b
e139e26428,275310424a,Nickel,Nickel,0,0.683717551066068,125b,125b
275310424a,633fbb7de1,Nickel,Nickel,0,0.6312952669527128,125b,125b
633fbb7de1,275310424a,Nickel,Nickel,0,0.631260831164215,125b,125b
275310424a,0b782c3069,Nickel,Nickel,0,0.4852829976752977,125b,125b
0b782c3069,275310424a,Nickel,Nickel,0,0.4852829976752977,125b,125b
275310424a,7204a1feeb,Nickel,Nickel,0,0.5713270554213875,125b,125b
7204a1feeb,275310424a,Nickel,Nickel,0,0.5714458296752198,125b,125b
275310424a,ef4d4aee2a,Nickel,Nickel,0,0.6869979641057349,125b,125b
ef4d4aee2a,275310424a,Nickel,Nickel,0,0.6864856225481081,125b,125b
275310424a,8c82f237f9,Nickel,Nickel,0,0.49649821527084936,125b,125b
8c82f237f9,275310424a,Nickel,Nickel,0,0.49840223645215126,125b,125b
275310424a,d64504718a,Nickel,Nickel,0,0.5783333270914978,125b,125b
d64504718a,275310424a,Nickel,Nickel,0,0.6283340916227145,125b,125b
275310424a,6e46d2b898,Nickel,Nickel,0,0.6540961762298179,125b,125b
6e46d2b898,275310424a,Nickel,Nickel,0,0.6540536569123984,125b,125b
275310424a,8edaa51105,Nickel,Nickel,0,0.6210880492339131,125b,125b
8edaa51105,275310424a,Nickel,Nickel,0,0.6196895581332758,125b,125b
275310424a,1be78463d7,Nickel,Nickel,0,0.554587763163537,125b,125b
1be78463d7,275310424a,Nickel,Nickel,0,0.5547835334765064,125b,125b
275310424a,8197f401c9,Nickel,Nickel,0,0.43676108554105675,125b,125b
8197f401c9,275310424a,Nickel,Nickel,0,0.43849270531845613,125b,125b
275310424a,803e2e304c,Nickel,Nickel,0,0.4984033062923839,125b,125b
803e2e304c,275310424a,Nickel,Nickel,0,0.5014103946013593,125b,125b
275310424a,07ffa2d44f,Nickel,Nickel,0,0.5479381671209981,125b,125b
07ffa2d44f,275310424a,Nickel,Nickel,0,0.5485960134216467,125b,125b
275310424a,114a81160d,Nickel,Nickel,0,0.5117752012276213,125b,125b
114a81160d,275310424a,Nickel,Nickel,0,0.5118849774080116,125b,125b
275310424a,7db9fa3fdc,Nickel,Nickel,0,0.5609606071664234,125b,125b
7db9fa3fdc,275310424a,Nickel,Nickel,0,0.5609349519318886,125b,125b
275310424a,bd89ab2453,Nickel,Nickel,0,0.6258320115930578,125b,125b
bd89ab2453,275310424a,Nickel,Nickel,0,0.6236505276243257,125b,125b
275310424a,1f2544214d,Nickel,Nickel,0,0.5627225548952607,125b,125b
1f2544214d,275310424a,Nickel,Nickel,0,0.5626612665420914,125b,125b
275310424a,c2081b71be,Nickel,Nickel,0,0.6337230446716305,125b,125b
c2081b71be,275310424a,Nickel,Nickel,0,0.633871676544298,125b,125b
275310424a,a404412c4e,Nickel,Nickel,0,0.6240236050444763,125b,125b
a404412c4e,275310424a,Nickel,Nickel,0,0.6270668249943709,125b,125b
275310424a,ff11e3e39e,Nickel,Nickel,0,0.5499533179466146,125b,125b
ff11e3e39e,275310424a,Nickel,Nickel,0,0.5497553367984235,125b,125b
275310424a,88c293654f,Nickel,Nickel,0,0.551475096441258,125b,125b
88c293654f,275310424a,Nickel,Nickel,0,0.5514920782968525,125b,125b
275310424a,ae9b0acf0b,Nickel,Nickel,0,0.48640551397057435,125b,125b
ae9b0acf0b,275310424a,Nickel,Nickel,0,0.4863080767655266,125b,125b
275310424a,a3b1085bea,Nickel,Nickel,0,0.7034762586765911,125b,125b
a3b1085bea,275310424a,Nickel,Nickel,0,0.7034870949098451,125b,125b
275310424a,f366f00cde,Nickel,Nickel,0,0.6096026994781045,125b,125b
f366f00cde,275310424a,Nickel,Nickel,0,0.609273620073746,125b,125b
275310424a,81bb3cb084,Nickel,Nickel,0,0.49999324827139924,125b,125b
81bb3cb084,275310424a,Nickel,Nickel,0,0.5000899820353709,125b,125b
275310424a,326bd7053d,Nickel,Nickel,0,0.4882923111424297,125b,125b
326bd7053d,275310424a,Nickel,Nickel,0,0.4879661523324573,125b,125b
275310424a,867e742682,Nickel,Nickel,0,0.4756915485488533,125b,125b
867e742682,275310424a,Nickel,Nickel,0,0.47433147756400973,125b,125b
275310424a,9c6504e345,Nickel,Nickel,0,0.5526769287722718,125b,125b
9c6504e345,275310424a,Nickel,Nickel,0,0.5528596545848524,125b,125b
275310424a,27c03bf211,Nickel,Nickel,0,0.7352865994978175,125b,125b
27c03bf211,275310424a,Nickel,Nickel,0,0.7347206135860365,125b,125b
275310424a,ef85c2ef6b,Nickel,Nickel,0,0.8575751134458155,125b,125b
ef85c2ef6b,275310424a,Nickel,Nickel,0,0.85756721467127,125b,125b
275310424a,9b00c4c264,Nickel,Nickel,0,0.5030372108581769,125b,125b
9b00c4c264,275310424a,Nickel,Nickel,0,0.5015559780753672,125b,125b
275310424a,93f6afc25d,Nickel,Nickel,0,0.5629935695013557,125b,125b
93f6afc25d,275310424a,Nickel,Nickel,0,0.5630756178738349,125b,125b
275310424a,a54ce43a84,Nickel,Nickel,0,0.6567885376762055,125b,125b
a54ce43a84,275310424a,Nickel,Nickel,0,0.6567335468138683,125b,125b
275310424a,218ae10a65,Nickel,Nickel,0,0.742976108171121,125b,125b
218ae10a65,275310424a,Nickel,Nickel,0,0.7427851695586032,125b,125b
275310424a,9645e12969,Nickel,Nickel,0,0.6057479428136067,125b,125b
9645e12969,275310424a,Nickel,Nickel,0,0.6057479428136069,125b,125b
275310424a,0db08b7f9e,Nickel,Nickel,0,0.6477658826935798,125b,125b
0db08b7f9e,275310424a,Nickel,Nickel,0,0.6476300077696754,125b,125b
275310424a,fc6e345a87,Nickel,Nickel,0,0.42138354182022786,125b,125b
fc6e345a87,275310424a,Nickel,Nickel,0,0.4212835836889244,125b,125b
275310424a,5187134316,Nickel,Nickel,0,0.7083539118019816,125b,125b
5187134316,275310424a,Nickel,Nickel,0,0.7118347784164348,125b,125b
275310424a,9fbbe4fcae,Nickel,Nickel,0,0.6219613465545428,125b,125b
9fbbe4fcae,275310424a,Nickel,Nickel,0,0.6220391218310974,125b,125b
275310424a,744a7e7690,Nickel,Nickel,0,0.5431512626763171,125b,125b
744a7e7690,275310424a,Nickel,Nickel,0,0.5432332230324107,125b,125b
275310424a,9f5cee2a11,Nickel,Nickel,0,0.7014311211343641,125b,125b
9f5cee2a11,275310424a,Nickel,Nickel,0,0.7016183080744862,125b,125b
275310424a,3443ea5ba5,Nickel,Nickel,0,0.6090182158444631,125b,125b
3443ea5ba5,275310424a,Nickel,Nickel,0,0.6132923332727976,125b,125b
275310424a,fa6595462f,Nickel,Nickel,0,0.6515361245071504,125b,125b
fa6595462f,275310424a,Nickel,Nickel,0,0.651610464353989,125b,125b
275310424a,d469fc3f70,Nickel,Nickel,0,0.6026799790005476,125b,125b
d469fc3f70,275310424a,Nickel,Nickel,0,0.602867943879887,125b,125b
275310424a,0e45ff7118,Nickel,Nickel,0,0.4870007783781895,125b,125b
0e45ff7118,275310424a,Nickel,Nickel,0,0.4870159089799929,125b,125b
275310424a,a80b46b6d1,Nickel,Nickel,0,0.6065274390221017,125b,125b
a80b46b6d1,275310424a,Nickel,Nickel,0,0.6068284211924813,125b,125b
275310424a,1ed3442cfa,Nickel,Nickel,0,0.5455674189631432,125b,125b
1ed3442cfa,275310424a,Nickel,Nickel,0,0.546290325140165,125b,125b
275310424a,db4804f266,Nickel,Nickel,0,0.6108849025492058,125b,125b
db4804f266,275310424a,Nickel,Nickel,0,0.6140324634404373,125b,125b
275310424a,bf77a5ca9b,Nickel,Nickel,0,0.6007645001707493,125b,125b
bf77a5ca9b,275310424a,Nickel,Nickel,0,0.6000704157522851,125b,125b
275310424a,13189e401d,Nickel,Nickel,0,0.7133715512365051,125b,125b
13189e401d,275310424a,Nickel,Nickel,0,0.7127743286761452,125b,125b
275310424a,d5070cee0f,Nickel,Nickel,0,0.6545296887003405,125b,125b
d5070cee0f,275310424a,Nickel,Nickel,0,0.6544961515892134,125b,125b
275310424a,27c44d34a4,Nickel,Nickel,0,0.5490235802228977,125b,125b
27c44d34a4,275310424a,Nickel,Nickel,0,0.5469491308884951,125b,125b
275310424a,4e0193ff9e,Nickel,Nickel,0,0.46659644732090216,125b,125b
4e0193ff9e,275310424a,Nickel,Nickel,0,0.4668889452360705,125b,125b
275310424a,3c6819beb9,Nickel,Nickel,0,0.6214211806353873,125b,125b
3c6819beb9,275310424a,Nickel,Nickel,0,0.6217560523567164,125b,125b
275310424a,3a2a75a851,Nickel,Nickel,0,0.5133214528719615,125b,125b
3a2a75a851,275310424a,Nickel,Nickel,0,0.5185428499725877,125b,125b
275310424a,0d991a198f,Nickel,Nickel,0,0.5320636552541217,125b,125b
0d991a198f,275310424a,Nickel,Nickel,0,0.5320309561851971,125b,125b
b4f6763191,797ececd4d,Nickel,Nickel,0,0.6741631399205195,125b,125b
797ececd4d,b4f6763191,Nickel,Nickel,0,0.6743213593906646,125b,125b
b4f6763191,37d21f987c,Nickel,Nickel,0,0.5360231858480387,125b,125b
37d21f987c,b4f6763191,Nickel,Nickel,0,0.5367549123608649,125b,125b
b4f6763191,db9f861795,Nickel,Nickel,0,0.5328121800841297,125b,125b
db9f861795,b4f6763191,Nickel,Nickel,0,0.5327238463722646,125b,125b
b4f6763191,74711b8750,Nickel,Nickel,0,0.567698001843582,125b,125b
74711b8750,b4f6763191,Nickel,Nickel,0,0.5676980018435821,125b,125b
b4f6763191,e139e26428,Nickel,Nickel,0,0.7016649052911925,125b,125b
e139e26428,b4f6763191,Nickel,Nickel,0,0.7018066266660055,125b,125b
b4f6763191,633fbb7de1,Nickel,Nickel,0,0.7015963090617688,125b,125b
633fbb7de1,b4f6763191,Nickel,Nickel,0,0.7015963090617687,125b,125b
b4f6763191,0b782c3069,Nickel,Nickel,0,0.5743494013305469,125b,125b
0b782c3069,b4f6763191,Nickel,Nickel,0,0.5733703202287502,125b,125b
b4f6763191,7204a1feeb,Nickel,Nickel,0,0.5410132795397792,125b,125b
7204a1feeb,b4f6763191,Nickel,Nickel,0,0.5416489784008328,125b,125b
b4f6763191,ef4d4aee2a,Nickel,Nickel,0,0.6716184408834126,125b,125b
ef4d4aee2a,b4f6763191,Nickel,Nickel,0,0.6716184408834122,125b,125b
b4f6763191,8c82f237f9,Nickel,Nickel,0,0.508314894583815,125b,125b
8c82f237f9,b4f6763191,Nickel,Nickel,0,0.5080383431403305,125b,125b
b4f6763191,d64504718a,Nickel,Nickel,0,0.4636997357267219,125b,125b
d64504718a,b4f6763191,Nickel,Nickel,0,0.4636102429123378,125b,125b
b4f6763191,6e46d2b898,Nickel,Nickel,0,0.7143959741818363,125b,125b
6e46d2b898,b4f6763191,Nickel,Nickel,0,0.714534465567486,125b,125b
b4f6763191,8edaa51105,Nickel,Nickel,0,0.7753066084811198,125b,125b
8edaa51105,b4f6763191,Nickel,Nickel,0,0.774544605780605,125b,125b
b4f6763191,1be78463d7,Nickel,Nickel,0,0.6037773037567387,125b,125b
1be78463d7,b4f6763191,Nickel,Nickel,0,0.6037492018425203,125b,125b
b4f6763191,07ffa2d44f,Nickel,Nickel,0,0.586649088787614,125b,125b
07ffa2d44f,b4f6763191,Nickel,Nickel,0,0.5871354099459439,125b,125b
b4f6763191,114a81160d,Nickel,Nickel,0,0.4976915863924204,125b,125b
114a81160d,b4f6763191,Nickel,Nickel,0,0.49604675213998023,125b,125b
b4f6763191,7db9fa3fdc,Nickel,Nickel,0,0.5713945183635678,125b,125b
7db9fa3fdc,b4f6763191,Nickel,Nickel,0,0.5716162365487326,125b,125b
b4f6763191,bd89ab2453,Nickel,Nickel,0,0.6694359809948078,125b,125b
bd89ab2453,b4f6763191,Nickel,Nickel,0,0.6686372241332802,125b,125b
b4f6763191,a404412c4e,Nickel,Nickel,0,0.7243340303520336,125b,125b
a404412c4e,b4f6763191,Nickel,Nickel,0,0.6982466042001384,125b,125b
b4f6763191,a3b1085bea,Nickel,Nickel,0,0.5088126780418791,125b,125b
a3b1085bea,b4f6763191,Nickel,Nickel,0,0.5085769434621565,125b,125b
b4f6763191,f366f00cde,Nickel,Nickel,0,0.6340704434873964,125b,125b
f366f00cde,b4f6763191,Nickel,Nickel,0,0.6341056051005862,125b,125b
b4f6763191,81bb3cb084,Nickel,Nickel,0,0.5333129963865145,125b,125b
81bb3cb084,b4f6763191,Nickel,Nickel,0,0.5335433315148019,125b,125b
b4f6763191,326bd7053d,Nickel,Nickel,0,0.5999246484843387,125b,125b
326bd7053d,b4f6763191,Nickel,Nickel,0,0.5987050963824452,125b,125b
b4f6763191,9c6504e345,Nickel,Nickel,0,0.5332566783981085,125b,125b
9c6504e345,b4f6763191,Nickel,Nickel,0,0.5330811219166537,125b,125b
b4f6763191,ef85c2ef6b,Nickel,Nickel,0,0.5721520000453401,125b,125b
ef85c2ef6b,b4f6763191,Nickel,Nickel,0,0.5716329550407181,125b,125b
b4f6763191,9b00c4c264,Nickel,Nickel,0,0.5448403221602449,125b,125b
9b00c4c264,b4f6763191,Nickel,Nickel,0,0.5440301286785463,125b,125b
b4f6763191,218ae10a65,Nickel,Nickel,0,0.5035229157562736,125b,125b
218ae10a65,b4f6763191,Nickel,Nickel,0,0.5034327340537736,125b,125b
b4f6763191,9645e12969,Nickel,Nickel,0,0.5336228642263195,125b,125b
9645e12969,b4f6763191,Nickel,Nickel,0,0.5342128674619511,125b,125b
b4f6763191,fc6e345a87,Nickel,Nickel,0,0.5200333106740554,125b,125b
fc6e345a87,b4f6763191,Nickel,Nickel,0,0.5200333106740551,125b,125b
b4f6763191,5187134316,Nickel,Nickel,0,0.5406395142436361,125b,125b
5187134316,b4f6763191,Nickel,Nickel,0,0.540639514243636,125b,125b
b4f6763191,9fbbe4fcae,Nickel,Nickel,0,0.6011911644582745,125b,125b
9fbbe4fcae,b4f6763191,Nickel,Nickel,0,0.601011872404663,125b,125b
b4f6763191,3443ea5ba5,Nickel,Nickel,0,0.47492782289195545,125b,125b
3443ea5ba5,b4f6763191,Nickel,Nickel,0,0.4747058496852479,125b,125b
b4f6763191,fa6595462f,Nickel,Nickel,0,0.6299605128589003,125b,125b
fa6595462f,b4f6763191,Nickel,Nickel,0,0.6293995085716548,125b,125b
b4f6763191,d469fc3f70,Nickel,Nickel,0,0.6849470302792529,125b,125b
d469fc3f70,b4f6763191,Nickel,Nickel,0,0.6842065745902479,125b,125b
b4f6763191,0e45ff7118,Nickel,Nickel,0,0.6579876516442343,125b,125b
0e45ff7118,b4f6763191,Nickel,Nickel,0,0.6580941092368885,125b,125b
b4f6763191,a80b46b6d1,Nickel,Nickel,0,0.5637292667640345,125b,125b
a80b46b6d1,b4f6763191,Nickel,Nickel,0,0.5632330259873113,125b,125b
b4f6763191,db4804f266,Nickel,Nickel,0,0.4400054193044155,125b,125b
db4804f266,b4f6763191,Nickel,Nickel,0,0.44000541930441534,125b,125b
b4f6763191,bf77a5ca9b,Nickel,Nickel,0,0.6786003280723908,125b,125b
bf77a5ca9b,b4f6763191,Nickel,Nickel,0,0.678596408068335,125b,125b
b4f6763191,13189e401d,Nickel,Nickel,0,0.7836950356442804,125b,125b
13189e401d,b4f6763191,Nickel,Nickel,0,0.783963244613532,125b,125b
b4f6763191,27c44d34a4,Nickel,Nickel,0,0.5819013959960007,125b,125b
27c44d34a4,b4f6763191,Nickel,Nickel,0,0.5821555190473244,125b,125b
b4f6763191,3c6819beb9,Nickel,Nickel,0,0.5505379786593274,125b,125b
3c6819beb9,b4f6763191,Nickel,Nickel,0,0.541701853155931,125b,125b
b4f6763191,3a2a75a851,Nickel,Nickel,0,0.6666668194640663,125b,125b
3a2a75a851,b4f6763191,Nickel,Nickel,0,0.6660801860680478,125b,125b
b4f6763191,0d991a198f,Nickel,Nickel,0,0.5787608996868562,125b,125b
0d991a198f,b4f6763191,Nickel,Nickel,0,0.5788554940860091,125b,125b
797ececd4d,37d21f987c,Nickel,Nickel,0,0.5286126797833474,125b,125b
37d21f987c,797ececd4d,Nickel,Nickel,0,0.5294076537926864,125b,125b
797ececd4d,db9f861795,Nickel,Nickel,0,0.4515447263614953,125b,125b
db9f861795,797ececd4d,Nickel,Nickel,0,0.45166379972666515,125b,125b
797ececd4d,74711b8750,Nickel,Nickel,0,0.6305207329810045,125b,125b
74711b8750,797ececd4d,Nickel,Nickel,0,0.6303871172093709,125b,125b
797ececd4d,e139e26428,Nickel,Nickel,0,0.46894562157305236,125b,125b
e139e26428,797ececd4d,Nickel,Nickel,0,0.46942865415492085,125b,125b
797ececd4d,633fbb7de1,Nickel,Nickel,0,0.4919858383735177,125b,125b
633fbb7de1,797ececd4d,Nickel,Nickel,0,0.4922674461768332,125b,125b
797ececd4d,0b782c3069,Nickel,Nickel,0,0.4795824460719738,125b,125b
0b782c3069,797ececd4d,Nickel,Nickel,0,0.4793016131853162,125b,125b
797ececd4d,7204a1feeb,Nickel,Nickel,0,0.616559040884408,125b,125b
7204a1feeb,797ececd4d,Nickel,Nickel,0,0.7015664984750571,125b,125b
797ececd4d,ef4d4aee2a,Nickel,Nickel,0,0.6045323934732054,125b,125b
ef4d4aee2a,797ececd4d,Nickel,Nickel,0,0.6036820065426401,125b,125b
797ececd4d,8c82f237f9,Nickel,Nickel,0,0.4488494165629111,125b,125b
8c82f237f9,797ececd4d,Nickel,Nickel,0,0.4484532748847006,125b,125b
797ececd4d,d64504718a,Nickel,Nickel,0,0.6532571229030286,125b,125b
d64504718a,797ececd4d,Nickel,Nickel,0,0.6532328584441964,125b,125b
797ececd4d,6e46d2b898,Nickel,Nickel,0,0.6738238865992031,125b,125b
6e46d2b898,797ececd4d,Nickel,Nickel,0,0.6174719879313749,125b,125b
797ececd4d,8edaa51105,Nickel,Nickel,0,0.472290948281929,125b,125b
8edaa51105,797ececd4d,Nickel,Nickel,0,0.4704914277103761,125b,125b
797ececd4d,1be78463d7,Nickel,Nickel,0,0.5852429582452465,125b,125b
1be78463d7,797ececd4d,Nickel,Nickel,0,0.5850107628760602,125b,125b
797ececd4d,8197f401c9,Nickel,Nickel,0,0.39762829754479817,125b,125b
8197f401c9,797ececd4d,Nickel,Nickel,0,0.39769043654468356,125b,125b
797ececd4d,803e2e304c,Nickel,Nickel,0,0.5443381891895821,125b,125b
803e2e304c,797ececd4d,Nickel,Nickel,0,0.5445390948776822,125b,125b
797ececd4d,07ffa2d44f,Nickel,Nickel,0,0.6091420357944013,125b,125b
07ffa2d44f,797ececd4d,Nickel,Nickel,0,0.6090277493046596,125b,125b
797ececd4d,114a81160d,Nickel,Nickel,0,0.5573117828405576,125b,125b
114a81160d,797ececd4d,Nickel,Nickel,0,0.5562334738584142,125b,125b
797ececd4d,7db9fa3fdc,Nickel,Nickel,0,0.5746576106963331,125b,125b
7db9fa3fdc,797ececd4d,Nickel,Nickel,0,0.5744587643790765,125b,125b
797ececd4d,bd89ab2453,Nickel,Nickel,0,0.5901221197613385,125b,125b
bd89ab2453,797ececd4d,Nickel,Nickel,0,0.5902786825720833,125b,125b
797ececd4d,1f2544214d,Nickel,Nickel,0,0.5179591041946052,125b,125b
