Type1,Type2,Weapon1,Weapon2,Material1,Material2,Hypothesis,Matching Cells,Total Cells
4604,c1d6,4604a209c8,c1d61f8afe,Nickel,Nickel,0,2,37
15f5,4b57,15f571d7a1,4b57b1e3a4,Brass,Nickel,0,3,76
4b57,15f5,4b57b1e3a4,15f571d7a1,Nickel,Brass,0,4,125
15f5,e833,15f571d7a1,e8337501b2,Brass,Brass,0,7,76
e833,15f5,e8337501b2,15f571d7a1,Brass,Brass,0,4,76
15f5,426b,15f571d7a1,426bf321f8,Brass,Brass,0,5,76
426b,15f5,426bf321f8,15f571d7a1,Brass,Brass,0,4,89
15f5,a739,15f571d7a1,a7393fe923,Brass,Brass,0,3,76
a739,15f5,a7393fe923,15f571d7a1,Brass,Brass,0,4,93
15f5,17f4,15f571d7a1,17f490a856,Brass,Brass,0,5,76
17f4,15f5,17f490a856,15f571d7a1,Brass,Brass,0,6,80
15f5,d971,15f571d7a1,d971d128f9,Brass,Nickel,0,5,76
d971,15f5,d971d128f9,15f571d7a1,Nickel,Brass,0,3,87
15f5,6398,15f571d7a1,639880f70e,Brass,Nickel,0,4,76
6398,15f5,639880f70e,15f571d7a1,Nickel,Brass,0,3,52
15f5,b2a5,15f571d7a1,b2a5b013cf,Brass,Nickel,0,3,76
b2a5,15f5,b2a5b013cf,15f571d7a1,Nickel,Brass,0,5,61
15f5,7695,15f571d7a1,7695c239d6,Brass,Brass,0,5,76
7695,15f5,7695c239d6,15f571d7a1,Brass,Brass,0,4,76
15f5,e73f,15f571d7a1,e73f2a461a,Brass,Nickel,0,5,76
e73f,15f5,e73f2a461a,15f571d7a1,Nickel,Brass,0,6,72
15f5,f4a4,15f571d7a1,f4a4bde1b3,Brass,Brass,0,3,76
f4a4,15f5,f4a4bde1b3,15f571d7a1,Brass,Brass,0,4,104
15f5,f93d,15f571d7a1,f93de13acc,Brass,Nickel,0,4,76
f93d,15f5,f93de13acc,15f571d7a1,Nickel,Brass,0,6,80
15f5,897d,15f571d7a1,897db18f79,Brass,Nickel,0,4,76
897d,15f5,897db18f79,15f571d7a1,Nickel,Brass,0,5,76
15f5,036b,15f571d7a1,036b9b2627,Brass,Brass,0,2,76
036b,15f5,036b9b2627,15f571d7a1,Brass,Brass,0,3,125
15f5,ed21,15f571d7a1,ed215713b2,Brass,Brass,0,2,76
ed21,15f5,ed215713b2,15f571d7a1,Brass,Brass,0,3,147
15f5,4da4,15f571d7a1,4da4146300,Brass,Nickel,0,3,76
4da4,15f5,4da4146300,15f571d7a1,Nickel,Brass,0,3,92
15f5,ae9b,15f571d7a1,ae9b0acf0b,Brass,Nickel,0,2,76
ae9b,15f5,ae9b0acf0b,15f571d7a1,Nickel,Brass,0,2,33
15f5,e947,15f571d7a1,e947234b60,Brass,Nickel,0,2,76
e947,15f5,e947234b60,15f571d7a1,Nickel,Brass,0,2,36
15f5,cc6c,15f571d7a1,cc6c455419,Brass,Brass,0,3,76
cc6c,15f5,cc6c455419,15f571d7a1,Brass,Brass,0,1,18
15f5,7204,15f571d7a1,7204a1feeb,Brass,Brass,0,2,76
7204,15f5,7204a1feeb,15f571d7a1,Brass,Brass,0,2,36
15f5,867e,15f571d7a1,867e742682,Brass,Nickel,0,2,76
867e,15f5,867e742682,15f571d7a1,Nickel,Brass,0,2,32
15f5,ff11,15f571d7a1,ff11e3e39e,Brass,Nickel,0,2,76
ff11,15f5,ff11e3e39e,15f571d7a1,Nickel,Brass,0,1,36
15f5,1be7,15f571d7a1,1be78463d7,Brass,Brass,0,2,76
1be7,15f5,1be78463d7,15f571d7a1,Brass,Brass,0,2,31
15f5,744a,15f571d7a1,744a7e7690,Brass,Nickel,0,2,76
744a,15f5,744a7e7690,15f571d7a1,Nickel,Brass,0,1,31
15f5,1ed3,15f571d7a1,1ed3442cfa,Brass,Nickel,0,1,76
1ed3,15f5,1ed3442cfa,15f571d7a1,Nickel,Brass,0,1,23
15f5,93f6,15f571d7a1,93f6afc25d,Brass,Nickel,0,2,76
93f6,15f5,93f6afc25d,15f571d7a1,Nickel,Brass,0,1,32
15f5,2753,15f571d7a1,275310424a,Brass,Brass,0,2,76
2753,15f5,275310424a,15f571d7a1,Brass,Brass,0,2,36
15f5,27c4,15f571d7a1,27c44d34a4,Brass,Brass,0,2,76
27c4,15f5,27c44d34a4,15f571d7a1,Brass,Brass,0,1,36
15f5,41f1,15f571d7a1,41f1030655,Brass,Nickel,0,2,76
41f1,15f5,41f1030655,15f571d7a1,Nickel,Brass,0,1,28
15f5,d00b,15f571d7a1,d00bf582d1,Brass,Brass,0,2,76
d00b,15f5,d00bf582d1,15f571d7a1,Brass,Brass,0,1,36
15f5,9f5c,15f571d7a1,9f5cee2a11,Brass,Nickel,0,3,76
9f5c,15f5,9f5cee2a11,15f571d7a1,Nickel,Brass,0,1,36
15f5,b4f6,15f571d7a1,b4f6763191,Brass,Nickel,0,2,76
b4f6,15f5,b4f6763191,15f571d7a1,Nickel,Brass,0,1,36
15f5,eb19,15f571d7a1,eb19c4c309,Brass,Nickel,0,2,76
eb19,15f5,eb19c4c309,15f571d7a1,Nickel,Brass,0,1,36
15f5,3c68,15f571d7a1,3c6819beb9,Brass,Brass,0,2,76
3c68,15f5,3c6819beb9,15f571d7a1,Brass,Brass,0,1,30
15f5,88c2,15f571d7a1,88c293654f,Brass,Nickel,0,3,76
88c2,15f5,88c293654f,15f571d7a1,Nickel,Brass,0,1,36
15f5,d507,15f571d7a1,d5070cee0f,Brass,Nickel,0,2,76
d507,15f5,d5070cee0f,15f571d7a1,Nickel,Brass,0,1,28
15f5,27c0,15f571d7a1,27c03bf211,Brass,Nickel,0,3,76
27c0,15f5,27c03bf211,15f571d7a1,Nickel,Brass,0,1,32
15f5,a80b,15f571d7a1,a80b46b6d1,Brass,Brass,0,2,76
a80b,15f5,a80b46b6d1,15f571d7a1,Brass,Brass,0,2,31
15f5,8197,15f571d7a1,8197f401c9,Brass,Nickel,0,2,76
8197,15f5,8197f401c9,15f571d7a1,Nickel,Brass,0,1,32
15f5,bf77,15f571d7a1,bf77a5ca9b,Brass,Brass,0,2,76
bf77,15f5,bf77a5ca9b,15f571d7a1,Brass,Brass,0,2,28
15f5,a3b1,15f571d7a1,a3b1085bea,Brass,Brass,0,2,76
a3b1,15f5,a3b1085bea,15f571d7a1,Brass,Brass,0,2,30
15f5,803e,15f571d7a1,803e2e304c,Brass,Nickel,0,2,76
803e,15f5,803e2e304c,15f571d7a1,Nickel,Brass,0,2,36
15f5,5187,15f571d7a1,5187134316,Brass,Brass,0,2,76
5187,15f5,5187134316,15f571d7a1,Brass,Brass,0,1,36
15f5,81a5,15f571d7a1,81a541161d,Brass,Brass,0,1,76
81a5,15f5,81a541161d,15f571d7a1,Brass,Brass,0,1,30
15f5,6e46,15f571d7a1,6e46d2b898,Brass,Brass,0,2,76
6e46,15f5,6e46d2b898,15f571d7a1,Brass,Brass,0,2,36
15f5,db48,15f571d7a1,db4804f266,Brass,Nickel,0,2,76
db48,15f5,db4804f266,15f571d7a1,Nickel,Brass,0,2,36
15f5,a54c,15f571d7a1,a54ce43a84,Brass,Nickel,0,1,76
a54c,15f5,a54ce43a84,15f571d7a1,Nickel,Brass,0,2,42
15f5,0db0,15f571d7a1,0db08b7f9e,Brass,Nickel,0,2,76
0db0,15f5,0db08b7f9e,15f571d7a1,Nickel,Brass,0,2,42
15f5,9c65,15f571d7a1,9c6504e345,Brass,Brass,0,3,76
9c65,15f5,9c6504e345,15f571d7a1,Brass,Brass,0,2,36
15f5,3443,15f571d7a1,3443ea5ba5,Brass,Brass,0,2,76
3443,15f5,3443ea5ba5,15f571d7a1,Brass,Brass,0,1,42
15f5,1f25,15f571d7a1,1f2544214d,Brass,Nickel,0,2,76
1f25,15f5,1f2544214d,15f571d7a1,Nickel,Brass,0,2,36
15f5,0e45,15f571d7a1,0e45ff7118,Brass,Brass,0,1,76
0e45,15f5,0e45ff7118,15f571d7a1,Brass,Brass,0,1,36
15f5,c208,15f571d7a1,c2081b71be,Brass,Nickel,0,2,76
c208,15f5,c2081b71be,15f571d7a1,Nickel,Brass,0,2,36
15f5,4e01,15f571d7a1,4e0193ff9e,Brass,Nickel,0,2,76
4e01,15f5,4e0193ff9e,15f571d7a1,Nickel,Brass,0,1,36
15f5,2d95,15f571d7a1,2d95605114,Brass,Brass,0,2,76
2d95,15f5,2d95605114,15f571d7a1,Brass,Brass,0,3,162
15f5,8410,15f571d7a1,84106ae247,Brass,Nickel,0,2,76
8410,15f5,84106ae247,15f571d7a1,Nickel,Brass,0,3,112
15f5,eb35,15f571d7a1,eb358a4d60,Brass,Brass,0,2,76
eb35,15f5,eb358a4d60,15f571d7a1,Brass,Brass,0,3,123
15f5,dc44,15f571d7a1,dc441ada9f,Brass,Nickel,0,2,76
dc44,15f5,dc441ada9f,15f571d7a1,Nickel,Brass,0,3,160
15f5,5d25,15f571d7a1,5d25cd3446,Brass,Nickel,0,2,76
5d25,15f5,5d25cd3446,15f571d7a1,Nickel,Brass,0,2,112
15f5,5b23,15f571d7a1,5b23b59131,Brass,Brass,0,3,76
5b23,15f5,5b23b59131,15f571d7a1,Brass,Brass,0,3,89
15f5,a672,15f571d7a1,a672c8a1fa,Brass,Brass,0,4,76
a672,15f5,a672c8a1fa,15f571d7a1,Brass,Brass,0,3,89
15f5,2479,15f571d7a1,247918f662,Brass,Nickel,0,2,76
2479,15f5,247918f662,15f571d7a1,Nickel,Brass,0,2,115
15f5,5535,15f571d7a1,55353f0163,Brass,Nickel,0,3,76
5535,15f5,55353f0163,15f571d7a1,Nickel,Brass,0,2,138
15f5,0294,15f571d7a1,02947d29e4,Brass,Nickel,0,2,76
0294,15f5,02947d29e4,15f571d7a1,Nickel,Brass,0,1,37
15f5,e86c,15f571d7a1,e86c75e79f,Brass,Nickel,0,3,76
e86c,15f5,e86c75e79f,15f571d7a1,Nickel,Brass,0,3,37
15f5,b3ac,15f571d7a1,b3ac369bf4,Brass,Nickel,0,2,76
b3ac,15f5,b3ac369bf4,15f571d7a1,Nickel,Brass,0,2,37
15f5,486a,15f571d7a1,486a559005,Brass,Brass,0,3,76
486a,15f5,486a559005,15f571d7a1,Brass,Brass,0,2,37
15f5,c720,15f571d7a1,c720426380,Brass,Nickel,0,1,76
c720,15f5,c720426380,15f571d7a1,Nickel,Brass,0,1,32
15f5,e94f,15f571d7a1,e94f036fc5,Brass,Nickel,0,2,76
e94f,15f5,e94f036fc5,15f571d7a1,Nickel,Brass,0,2,37
15f5,76bc,15f571d7a1,76bc55555d,Brass,Nickel,0,3,76
76bc,15f5,76bc55555d,15f571d7a1,Nickel,Brass,0,2,37
15f5,fc45,15f571d7a1,fc45467ffe,Brass,Nickel,0,2,76
fc45,15f5,fc45467ffe,15f571d7a1,Nickel,Brass,0,1,37
15f5,75bf,15f571d7a1,75bfb64db5,Brass,Nickel,0,2,76
75bf,15f5,75bfb64db5,15f571d7a1,Nickel,Brass,0,2,37
15f5,3762,15f571d7a1,376243150e,Brass,Nickel,0,2,76
3762,15f5,376243150e,15f571d7a1,Nickel,Brass,0,2,37
15f5,38ef,15f571d7a1,38ef822a2c,Brass,Nickel,0,2,76
38ef,15f5,38ef822a2c,15f571d7a1,Nickel,Brass,0,2,31
15f5,c19c,15f571d7a1,c19c27cb07,Brass,Nickel,0,3,76
c19c,15f5,c19c27cb07,15f571d7a1,Nickel,Brass,0,1,37
15f5,ebeb,15f571d7a1,ebeb95ffcb,Brass,Nickel,0,2,76
ebeb,15f5,ebeb95ffcb,15f571d7a1,Nickel,Brass,0,1,37
15f5,054f,15f571d7a1,054ff5af96,Brass,Nickel,0,2,76
054f,15f5,054ff5af96,15f571d7a1,Nickel,Brass,0,1,37
15f5,47e4,15f571d7a1,47e4c51fd8,Brass,Nickel,0,2,76
47e4,15f5,47e4c51fd8,15f571d7a1,Nickel,Brass,0,2,37
15f5,f153,15f571d7a1,f15352c9a3,Brass,Nickel,0,2,76
f153,15f5,f15352c9a3,15f571d7a1,Nickel,Brass,0,1,32
15f5,9086,15f571d7a1,9086d2ca3d,Brass,Nickel,0,2,76
9086,15f5,9086d2ca3d,15f571d7a1,Nickel,Brass,0,2,37
15f5,d0c4,15f571d7a1,d0c419dc2a,Brass,Nickel,0,3,76
d0c4,15f5,d0c419dc2a,15f571d7a1,Nickel,Brass,0,1,29
15f5,5bd3,15f571d7a1,5bd399d4e4,Brass,Nickel,0,2,76
5bd3,15f5,5bd399d4e4,15f571d7a1,Nickel,Brass,0,1,37
15f5,e71c,15f571d7a1,e71cf87e3f,Brass,Nickel,0,2,76
e71c,15f5,e71cf87e3f,15f571d7a1,Nickel,Brass,0,2,37
15f5,405e,15f571d7a1,405e6fb3cc,Brass,Nickel,0,2,76
405e,15f5,405e6fb3cc,15f571d7a1,Nickel,Brass,0,1,37
15f5,9832,15f571d7a1,9832ccda19,Brass,Nickel,0,1,76
9832,15f5,9832ccda19,15f571d7a1,Nickel,Brass,0,1,37
15f5,fd7f,15f571d7a1,fd7f2ac2e6,Brass,Nickel,0,2,76
fd7f,15f5,fd7f2ac2e6,15f571d7a1,Nickel,Brass,0,1,30
15f5,7eb7,15f571d7a1,7eb73b69a2,Brass,Nickel,0,2,76
7eb7,15f5,7eb73b69a2,15f571d7a1,Nickel,Brass,0,1,23
15f5,452f,15f571d7a1,452fe434c6,Brass,Brass,0,2,76
452f,15f5,452fe434c6,15f571d7a1,Brass,Brass,0,1,37
15f5,afed,15f571d7a1,afed40ee94,Brass,Nickel,0,3,76
afed,15f5,afed40ee94,15f571d7a1,Nickel,Brass,0,2,32
15f5,0927,15f571d7a1,092733cb5a,Brass,Nickel,0,2,76
0927,15f5,092733cb5a,15f571d7a1,Nickel,Brass,0,2,37
15f5,1a03,15f571d7a1,1a032b03d2,Brass,Nickel,0,2,76
1a03,15f5,1a032b03d2,15f571d7a1,Nickel,Brass,0,1,30
15f5,80bc,15f571d7a1,80bcb3c703,Brass,Nickel,0,2,76
80bc,15f5,80bcb3c703,15f571d7a1,Nickel,Brass,0,2,37
15f5,2068,15f571d7a1,20687884b3,Brass,Nickel,0,2,76
2068,15f5,20687884b3,15f571d7a1,Nickel,Brass,0,2,37
15f5,934c,15f571d7a1,934c7e7ee4,Brass,Nickel,0,2,76
934c,15f5,934c7e7ee4,15f571d7a1,Nickel,Brass,0,1,32
15f5,0dd2,15f571d7a1,0dd2c0579c,Brass,Nickel,0,2,76
0dd2,15f5,0dd2c0579c,15f571d7a1,Nickel,Brass,0,2,37
15f5,dc70,15f571d7a1,dc7048e78d,Brass,Brass,0,2,76
dc70,15f5,dc7048e78d,15f571d7a1,Brass,Brass,0,1,37
15f5,85f0,15f571d7a1,85f0782ccf,Brass,Nickel,0,3,76
85f0,15f5,85f0782ccf,15f571d7a1,Nickel,Brass,0,1,37
15f5,cf64,15f571d7a1,cf64a06a77,Brass,Nickel,0,3,76
cf64,15f5,cf64a06a77,15f571d7a1,Nickel,Brass,0,1,37
15f5,55fd,15f571d7a1,55fd02a3a3,Brass,Nickel,0,2,76
55fd,15f5,55fd02a3a3,15f571d7a1,Nickel,Brass,0,1,32
15f5,013b,15f571d7a1,013b07f331,Brass,Nickel,0,2,76
013b,15f5,013b07f331,15f571d7a1,Nickel,Brass,0,2,37
15f5,a987,15f571d7a1,a987dc8828,Brass,Nickel,0,2,76
a987,15f5,a987dc8828,15f571d7a1,Nickel,Brass,0,1,37
15f5,3919,15f571d7a1,39199f2515,Brass,Nickel,0,2,76
3919,15f5,39199f2515,15f571d7a1,Nickel,Brass,0,1,21
15f5,ea52,15f571d7a1,ea52448b24,Brass,Brass,0,2,76
ea52,15f5,ea52448b24,15f571d7a1,Brass,Brass,0,1,37
15f5,e276,15f571d7a1,e276fdcf6d,Brass,Brass,0,1,76
e276,15f5,e276fdcf6d,15f571d7a1,Brass,Brass,0,2,37
15f5,674b,15f571d7a1,674b436f3a,Brass,Nickel,0,2,76
674b,15f5,674b436f3a,15f571d7a1,Nickel,Brass,0,1,24
15f5,1a77,15f571d7a1,1a77ba21c8,Brass,Brass,0,2,76
1a77,15f5,1a77ba21c8,15f571d7a1,Brass,Brass,0,2,37
15f5,f32a,15f571d7a1,f32a57a32f,Brass,Nickel,0,2,76
f32a,15f5,f32a57a32f,15f571d7a1,Nickel,Brass,0,2,36
15f5,1dce,15f571d7a1,1dcecfe7ef,Brass,Nickel,0,2,76
1dce,15f5,1dcecfe7ef,15f571d7a1,Nickel,Brass,0,1,37
15f5,e1d1,15f571d7a1,e1d10c4c9a,Brass,Brass,0,3,76
e1d1,15f5,e1d10c4c9a,15f571d7a1,Brass,Brass,0,1,37
15f5,5d57,15f571d7a1,5d578deaca,Brass,Nickel,0,3,76
5d57,15f5,5d578deaca,15f571d7a1,Nickel,Brass,0,2,35
15f5,bd9b,15f571d7a1,bd9ba9bfd9,Brass,Nickel,0,2,76
bd9b,15f5,bd9ba9bfd9,15f571d7a1,Nickel,Brass,0,2,37
15f5,969d,15f571d7a1,969de41074,Brass,Nickel,0,2,76
969d,15f5,969de41074,15f571d7a1,Nickel,Brass,0,1,37
15f5,f8a1,15f571d7a1,f8a165aa6d,Brass,Nickel,0,2,76
f8a1,15f5,f8a165aa6d,15f571d7a1,Nickel,Brass,0,1,33
15f5,5869,15f571d7a1,58690e69c3,Brass,Brass,0,2,76
5869,15f5,58690e69c3,15f571d7a1,Brass,Brass,0,1,37
15f5,419d,15f571d7a1,419d3b7b8b,Brass,Brass,0,3,76
419d,15f5,419d3b7b8b,15f571d7a1,Brass,Brass,0,2,37
15f5,24f6,15f571d7a1,24f6dbda7e,Brass,Nickel,0,2,76
24f6,15f5,24f6dbda7e,15f571d7a1,Nickel,Brass,0,1,24
15f5,e67e,15f571d7a1,e67eb5a673,Brass,Nickel,0,3,76
e67e,15f5,e67eb5a673,15f571d7a1,Nickel,Brass,0,2,24
15f5,6166,15f571d7a1,61668d1fb7,Brass,Brass,0,2,76
6166,15f5,61668d1fb7,15f571d7a1,Brass,Brass,0,1,37
15f5,5f8c,15f571d7a1,5f8cdc8a2c,Brass,Brass,0,3,76
5f8c,15f5,5f8cdc8a2c,15f571d7a1,Brass,Brass,0,2,37
15f5,328b,15f571d7a1,328b732c85,Brass,Brass,0,2,76
328b,15f5,328b732c85,15f571d7a1,Brass,Brass,0,1,37
15f5,a98a,15f571d7a1,a98af1afc1,Brass,Nickel,0,2,76
a98a,15f5,a98af1afc1,15f571d7a1,Nickel,Brass,0,1,24
15f5,bbc3,15f571d7a1,bbc3c2b96b,Brass,Nickel,0,2,76
bbc3,15f5,bbc3c2b96b,15f571d7a1,Nickel,Brass,0,2,37
15f5,d6a2,15f571d7a1,d6a27920cc,Brass,Nickel,0,1,76
d6a2,15f5,d6a27920cc,15f571d7a1,Nickel,Brass,0,2,37
15f5,8c30,15f571d7a1,8c30b73ef2,Brass,Brass,0,2,76
8c30,15f5,8c30b73ef2,15f571d7a1,Brass,Brass,0,2,37
15f5,c28d,15f571d7a1,c28d051c91,Brass,Nickel,0,2,76
c28d,15f5,c28d051c91,15f571d7a1,Nickel,Brass,0,1,37
15f5,1a06,15f571d7a1,1a06517ab5,Brass,Brass,0,2,76
1a06,15f5,1a06517ab5,15f571d7a1,Brass,Brass,0,2,37
15f5,d632,15f571d7a1,d632324bc2,Brass,Brass,0,2,76
d632,15f5,d632324bc2,15f571d7a1,Brass,Brass,0,2,37
15f5,0ae9,15f571d7a1,0ae9089aac,Brass,Nickel,0,3,76
0ae9,15f5,0ae9089aac,15f571d7a1,Nickel,Brass,0,2,37
15f5,c8cf,15f571d7a1,c8cf7b0a72,Brass,Nickel,0,2,76
c8cf,15f5,c8cf7b0a72,15f571d7a1,Nickel,Brass,0,2,24
15f5,3cb9,15f571d7a1,3cb96b1795,Brass,Brass,0,2,76
3cb9,15f5,3cb96b1795,15f571d7a1,Brass,Brass,0,2,37
15f5,5124,15f571d7a1,5124e63bf7,Brass,Nickel,0,3,76
5124,15f5,5124e63bf7,15f571d7a1,Nickel,Brass,0,2,37
15f5,738f,15f571d7a1,738f1f49ca,Brass,Nickel,0,2,76
738f,15f5,738f1f49ca,15f571d7a1,Nickel,Brass,0,2,37
15f5,f7d1,15f571d7a1,f7d102c093,Brass,Nickel,0,2,76
f7d1,15f5,f7d102c093,15f571d7a1,Nickel,Brass,0,2,31
15f5,b183,15f571d7a1,b183ad90fd,Brass,Brass,0,2,76
b183,15f5,b183ad90fd,15f571d7a1,Brass,Brass,0,1,37
15f5,7b55,15f571d7a1,7b5563a5da,Brass,Brass,0,2,76
7b55,15f5,7b5563a5da,15f571d7a1,Brass,Brass,0,1,37
15f5,bf39,15f571d7a1,bf39a74355,Brass,Nickel,0,2,76
bf39,15f5,bf39a74355,15f571d7a1,Nickel,Brass,0,2,32
15f5,9668,15f571d7a1,96682fe629,Brass,Nickel,0,3,76
9668,15f5,96682fe629,15f571d7a1,Nickel,Brass,0,2,37
15f5,63e2,15f571d7a1,63e2a29286,Brass,Nickel,0,2,76
63e2,15f5,63e2a29286,15f571d7a1,Nickel,Brass,0,1,37
15f5,4604,15f571d7a1,4604a209c8,Brass,Nickel,0,2,76
4604,15f5,4604a209c8,15f571d7a1,Nickel,Brass,0,1,37
4b57,e833,4b57b1e3a4,e8337501b2,Nickel,Brass,0,2,125
e833,4b57,e8337501b2,4b57b1e3a4,Brass,Nickel,0,3,76
4b57,426b,4b57b1e3a4,426bf321f8,Nickel,Brass,0,3,125
426b,4b57,426bf321f8,4b57b1e3a4,Brass,Nickel,0,3,89
4b57,a739,4b57b1e3a4,a7393fe923,Nickel,Brass,0,3,125
a739,4b57,a7393fe923,4b57b1e3a4,Brass,Nickel,0,3,93
4b57,17f4,4b57b1e3a4,17f490a856,Nickel,Brass,0,4,125
17f4,4b57,17f490a856,4b57b1e3a4,Brass,Nickel,0,3,80
4b57,d971,4b57b1e3a4,d971d128f9,Nickel,Nickel,0,4,125
d971,4b57,d971d128f9,4b57b1e3a4,Nickel,Nickel,0,3,87
4b57,6398,4b57b1e3a4,639880f70e,Nickel,Nickel,0,3,125
6398,4b57,639880f70e,4b57b1e3a4,Nickel,Nickel,0,3,52
4b57,b2a5,4b57b1e3a4,b2a5b013cf,Nickel,Nickel,0,5,125
b2a5,4b57,b2a5b013cf,4b57b1e3a4,Nickel,Nickel,0,2,61
4b57,7695,4b57b1e3a4,7695c239d6,Nickel,Brass,0,3,125
7695,4b57,7695c239d6,4b57b1e3a4,Brass,Nickel,0,2,76
4b57,e73f,4b57b1e3a4,e73f2a461a,Nickel,Nickel,0,3,125
e73f,4b57,e73f2a461a,4b57b1e3a4,Nickel,Nickel,0,2,72
4b57,f4a4,4b57b1e3a4,f4a4bde1b3,Nickel,Brass,0,3,125
f4a4,4b57,f4a4bde1b3,4b57b1e3a4,Brass,Nickel,0,3,104
4b57,f93d,4b57b1e3a4,f93de13acc,Nickel,Nickel,0,3,125
f93d,4b57,f93de13acc,4b57b1e3a4,Nickel,Nickel,0,4,80
4b57,897d,4b57b1e3a4,897db18f79,Nickel,Nickel,0,3,125
897d,4b57,897db18f79,4b57b1e3a4,Nickel,Nickel,0,3,76
4b57,036b,4b57b1e3a4,036b9b2627,Nickel,Brass,0,5,125
036b,4b57,036b9b2627,4b57b1e3a4,Brass,Nickel,0,7,125
4b57,ed21,4b57b1e3a4,ed215713b2,Nickel,Brass,0,7,125
ed21,4b57,ed215713b2,4b57b1e3a4,Brass,Nickel,0,5,147
4b57,4da4,4b57b1e3a4,4da4146300,Nickel,Nickel,0,5,125
4da4,4b57,4da4146300,4b57b1e3a4,Nickel,Nickel,0,3,92
4b57,ae9b,4b57b1e3a4,ae9b0acf0b,Nickel,Nickel,0,3,125
ae9b,4b57,ae9b0acf0b,4b57b1e3a4,Nickel,Nickel,0,1,33
4b57,e947,4b57b1e3a4,e947234b60,Nickel,Nickel,0,3,125
e947,4b57,e947234b60,4b57b1e3a4,Nickel,Nickel,0,1,36
4b57,cc6c,4b57b1e3a4,cc6c455419,Nickel,Brass,0,2,125
cc6c,4b57,cc6c455419,4b57b1e3a4,Brass,Nickel,0,1,18
4b57,7204,4b57b1e3a4,7204a1feeb,Nickel,Brass,0,2,125
7204,4b57,7204a1feeb,4b57b1e3a4,Brass,Nickel,0,1,36
4b57,867e,4b57b1e3a4,867e742682,Nickel,Nickel,0,3,125
867e,4b57,867e742682,4b57b1e3a4,Nickel,Nickel,0,2,32
4b57,ff11,4b57b1e3a4,ff11e3e39e,Nickel,Nickel,0,3,125
ff11,4b57,ff11e3e39e,4b57b1e3a4,Nickel,Nickel,0,1,36
4b57,1be7,4b57b1e3a4,1be78463d7,Nickel,Brass,0,3,125
1be7,4b57,1be78463d7,4b57b1e3a4,Brass,Nickel,0,1,31
4b57,744a,4b57b1e3a4,744a7e7690,Nickel,Nickel,0,2,125
744a,4b57,744a7e7690,4b57b1e3a4,Nickel,Nickel,0,1,31
4b57,1ed3,4b57b1e3a4,1ed3442cfa,Nickel,Nickel,0,3,125
1ed3,4b57,1ed3442cfa,4b57b1e3a4,Nickel,Nickel,0,1,23
4b57,93f6,4b57b1e3a4,93f6afc25d,Nickel,Nickel,0,3,125
93f6,4b57,93f6afc25d,4b57b1e3a4,Nickel,Nickel,0,1,32
4b57,2753,4b57b1e3a4,275310424a,Nickel,Brass,0,2,125
2753,4b57,275310424a,4b57b1e3a4,Brass,Nickel,0,1,36
4b57,27c4,4b57b1e3a4,27c44d34a4,Nickel,Brass,0,3,125
27c4,4b57,27c44d34a4,4b57b1e3a4,Brass,Nickel,0,2,36
4b57,41f1,4b57b1e3a4,41f1030655,Nickel,Nickel,0,2,125
41f1,4b57,41f1030655,4b57b1e3a4,Nickel,Nickel,0,1,28
4b57,d00b,4b57b1e3a4,d00bf582d1,Nickel,Brass,0,2,125
d00b,4b57,d00bf582d1,4b57b1e3a4,Brass,Nickel,0,1,36
4b57,9f5c,4b57b1e3a4,9f5cee2a11,Nickel,Nickel,0,2,125
9f5c,4b57,9f5cee2a11,4b57b1e3a4,Nickel,Nickel,0,1,36
4b57,b4f6,4b57b1e3a4,b4f6763191,Nickel,Nickel,0,2,125
b4f6,4b57,b4f6763191,4b57b1e3a4,Nickel,Nickel,0,1,36
4b57,eb19,4b57b1e3a4,eb19c4c309,Nickel,Nickel,0,2,125
eb19,4b57,eb19c4c309,4b57b1e3a4,Nickel,Nickel,0,2,36
4b57,3c68,4b57b1e3a4,3c6819beb9,Nickel,Brass,0,2,125
3c68,4b57,3c6819beb9,4b57b1e3a4,Brass,Nickel,0,1,30
4b57,88c2,4b57b1e3a4,88c293654f,Nickel,Nickel,0,2,125
88c2,4b57,88c293654f,4b57b1e3a4,Nickel,Nickel,0,2,36
4b57,d507,4b57b1e3a4,d5070cee0f,Nickel,Nickel,0,2,125
d507,4b57,d5070cee0f,4b57b1e3a4,Nickel,Nickel,0,1,28
4b57,27c0,4b57b1e3a4,27c03bf211,Nickel,Nickel,0,2,125
27c0,4b57,27c03bf211,4b57b1e3a4,Nickel,Nickel,0,2,32
4b57,a80b,4b57b1e3a4,a80b46b6d1,Nickel,Brass,0,2,125
a80b,4b57,a80b46b6d1,4b57b1e3a4,Brass,Nickel,0,1,31
4b57,8197,4b57b1e3a4,8197f401c9,Nickel,Nickel,0,2,125
8197,4b57,8197f401c9,4b57b1e3a4,Nickel,Nickel,0,3,32
4b57,bf77,4b57b1e3a4,bf77a5ca9b,Nickel,Brass,0,3,125
bf77,4b57,bf77a5ca9b,4b57b1e3a4,Brass,Nickel,0,1,28
4b57,a3b1,4b57b1e3a4,a3b1085bea,Nickel,Brass,0,2,125
a3b1,4b57,a3b1085bea,4b57b1e3a4,Brass,Nickel,0,2,30
4b57,803e,4b57b1e3a4,803e2e304c,Nickel,Nickel,0,2,125
